TaskID_InDB,TaskID,OwnerJobID,CPUNeed_Claimed,RAMNeed_Claimed,StorageNeed_Claimed,ListOfResourceNeeds,TimeSubmission,TimeDeadLinePrefered,TimeDeadlineFinal,Date,SimID,EST,EFT,NodeID_SubmittedOn,LastStatus,LastStatusTime,PriorityNo,CPUNeed_Real,RAMNeed_Real,StorageNeed_Real,CPUNeed_Predicted,RAMNeed_Predicted,StorageNeed_Predicted,LengthOnScheduledMachine,LengthOnFogAndCloudBaseLineCPU,BaseLineCloudAndFogCpuMIPS,LengthOnBaseLineCloudMachine,LengthOnBaseLineFogMachine,LengthOnBaseLineIoTMachine,BaseLineCpuFogMIPS,BaseLineCpuIoTMIPS,BaseLineCpuCloudMIPS,BaseLineCloudBandwidth,BaseLineCloudAndFogBandwidth,BaseLineIoTBandwidth,BaseLineFogBandwidth,SuccessorsImediate,SuccessorsNotImmediate,PredecessorsImediate,TimeStartOnMachine,TimeFinishOnMachine
2726097,2,45,549120,1900,214,12,20,60,60,1400/12/28,5508,57,59,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,20,2,0,0,0,0,0,0,0.0,1.4413,381000,1.5689,1.3328,549120.0,412000,1,350000,1,1,1,1,"[7,3,4,6]","[10,11,12]",[0],0,0
2726098,3,45,591962,3029,376,133,20,62,62,1400/12/28,5508,59,61,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,20,3,0,0,0,0,0,0,0.0,1.5537,381000,1.6913,1.4368,591962.0,412000,1,350000,1,1,1,1,[9],"[11,12]",[2],0,0
2726099,4,45,577670,2579,290,120,20,62,62,1400/12/28,5508,59,61,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,20,1,0,0,0,0,0,0,0.0,1.5162,381000,1.6505,1.4021,577670.0,412000,1,350000,1,1,1,1,[9],"[11,12]",[2],0,0
2726100,5,45,547686,834,144,22,20,27,27,1400/12/28,5508,24,26,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,20,1,0,0,0,0,0,0,0.0,1.4375,381000,1.5648,1.3293,547686.0,412000,1,350000,1,1,1,1,[12],[],[1],0,0
2726101,6,45,576591,567,24,86,125,20,62,1400/12/28,5508,59,61,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,20,2,0,0,0,0,0,0,0.0,1.5134,381000,1.6474,1.3995,576591.0,412000,1,350000,1,1,1,1,[11],[12],[2],0,0
2726102,7,45,587851,1888,391,125,20,76,76,1400/12/28,5508,73,75,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,20,2,0,0,0,0,0,0,0.0,1.5429,381000,1.6796,1.4268,587851.0,412000,1,350000,1,1,1,1,[10],"[11,12]",[2],0,0
2726103,8,45,560735,1757,56,12,155,20,64,1400/12/28,5508,61,63,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,20,1,0,0,0,0,0,0,0.0,1.4717,381000,1.6021,1.361,560735.0,412000,1,350000,1,1,1,1,[11],[12],"[0,1]",0,0
2726104,9,45,611336,2332,176,22,125,20,102,1400/12/28,5508,99,101,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,20,1,0,0,0,0,0,0,0.0,1.6046,381000,1.7467,1.4838,611336.0,412000,1,350000,1,1,1,1,[11],[12],"[3,4]",0,0
2726105,10,45,610110,3986,3,155,20,98,98,1400/12/28,5508,95,97,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,20,1,0,0,0,0,0,0,0.0,1.6013,381000,1.7432,1.4808,610110.0,412000,1,350000,1,1,1,1,[11],[12],[7],0,0
2726106,11,45,546378,149,252,110,20,133,133,1400/12/28,5508,130,132,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,20,2,0,0,0,0,0,0,0.0,1.4341,381000,1.5611,1.3262,546378.0,412000,1,350000,1,1,1,1,[12],[],"[6,8,9,10]",0,0
2726107,12,45,608735,122,370,155,133,20,161,1400/12/28,5508,158,160,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,20,2,0,0,0,0,0,0,0.0,1.5977,381000,1.7392,1.4775,608735.0,412000,1,350000,1,1,1,1,[],[],"[5,11]",0,0
2726108,0,46,553444,2014,298,22,155,34,37,1400/12/28,5508,34,36,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,34,1,0,0,0,0,0,0,0.0,1.4526,381000,1.5813,1.3433,553444.0,412000,1,350000,1,1,1,1,"[2,1,3]","[4,8,9]",[],0,0
2726109,1,46,568026,1291,148,120,34,39,39,1400/12/28,5508,36,38,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,34,3,0,0,0,0,0,0,0.0,1.4909,381000,1.6229,1.3787,568026.0,412000,1,350000,1,1,1,1,[7],[9],[0],0,0
2726110,2,46,607956,1658,326,22,155,34,67,1400/12/28,5508,64,66,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,34,1,0,0,0,0,0,0,0.0,1.5957,381000,1.737,1.4756,607956.0,412000,1,350000,1,1,1,1,[4],"[8,9]",[0],0,0
2726111,3,46,615700,3418,17,12,34,39,39,1400/12/28,5508,36,38,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,34,1,0,0,0,0,0,0,0.0,1.616,381000,1.7591,1.4944,615700.0,412000,1,350000,1,1,1,1,[5],"[6,7,9]",[0],0,0
2726112,4,46,565636,2787,380,22,34,103,103,1400/12/28,5508,100,102,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,34,1,0,0,0,0,0,0,0.0,1.4846,381000,1.6161,1.3729,565636.0,412000,1,350000,1,1,1,1,[8],[9],[2],0,0
2726113,5,46,571128,1357,210,155,120,34,49,1400/12/28,5508,46,48,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,34,3,0,0,0,0,0,0,0.0,1.499,381000,1.6318,1.3862,571128.0,412000,1,350000,1,1,1,1,[6],"[7,9]",[3],0,0
2726114,6,46,560456,1931,247,12,34,61,61,1400/12/28,5508,58,60,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,34,2,0,0,0,0,0,0,0.0,1.471,381000,1.6013,1.3603,560456.0,412000,1,350000,1,1,1,1,[7],[9],[5],0,0
2726115,7,46,574024,54,396,86,34,99,99,1400/12/28,5508,96,98,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,34,1,0,0,0,0,0,0,0.0,1.5066,381000,1.6401,1.3933,574024.0,412000,1,350000,1,1,1,1,[9],[],"[1,6]",0,0
2726116,8,46,543949,403,190,12,125,34,133,1400/12/28,5508,130,132,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,34,1,0,0,0,0,0,0,0.0,1.4277,381000,1.5541,1.3203,543949.0,412000,1,350000,1,1,1,1,[9],[],[4],0,0
2726117,9,46,610066,676,252,155,34,148,148,1400/12/28,5508,145,147,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,34,1,0,0,0,0,0,0,0.0,1.6012,381000,1.743,1.4807,610066.0,412000,1,350000,1,1,1,1,[],[],"[7,8]",0,0
2726118,0,47,577507,358,206,110,133,45,48,1400/12/28,5508,45,47,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,45,1,0,0,0,0,0,0,0.0,1.5158,381000,1.65,1.4017,577507.0,412000,1,350000,1,1,1,1,"[3,1]","[4,5,6]",[],0,0
2726119,1,47,569902,1892,167,22,12,45,50,1400/12/28,5508,47,49,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,45,2,0,0,0,0,0,0,0.0,1.4958,381000,1.6283,1.3833,569902.0,412000,1,350000,1,1,1,1,"[4,2]","[5,6]",[0],0,0
2726120,2,47,571828,3928,265,120,155,45,52,1400/12/28,5508,49,51,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,45,1,0,0,0,0,0,0,0.0,1.5009,381000,1.6338,1.3879,571828.0,412000,1,350000,1,1,1,1,[4],"[5,6]",[1],0,0
2726121,3,47,627103,25,320,133,45,61,61,1400/12/28,5508,58,60,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,45,2,0,0,0,0,0,0,0.0,1.6459,381000,1.7917,1.5221,627103.0,412000,1,350000,1,1,1,1,[4],"[5,6]",[0],0,0
2726122,4,47,588393,270,21,133,86,45,92,1400/12/28,5508,88,90,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,45,1,0,0,0,0,0,0,0.0,1.5443,381000,1.6811,1.4281,588393.0,412000,1,350000,1,1,1,1,[5],[6],"[1,2,3]",0,0
2726123,5,47,572640,178,347,125,120,45,132,1400/12/28,5508,129,131,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,45,1,0,0,0,0,0,0,0.0,1.503,381000,1.6361,1.3899,572640.0,412000,1,350000,1,1,1,1,[6],[],[4],0,0
2726124,6,47,615655,1301,100,155,133,45,139,1400/12/28,5508,136,138,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,45,2,0,0,0,0,0,0,0.0,1.6159,381000,1.759,1.4943,615655.0,412000,1,350000,1,1,1,1,[],[],[5],0,0
2726125,0,48,595474,180,39,22,110,44,47,1400/12/28,5508,44,46,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,44,1,0,0,0,0,0,0,0.0,1.5629,381000,1.7014,1.4453,595474.0,412000,1,350000,1,1,1,1,"[8,1]",[9],[],0,0
2726126,1,48,620130,3617,171,133,155,44,49,1400/12/28,5508,46,48,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,44,1,0,0,0,0,0,0,0.0,1.6276,381000,1.7718,1.5052,620130.0,412000,1,350000,1,1,1,1,"[4,2,3]","[7,8,9]",[0],0,0
2726127,2,48,562169,3125,118,133,44,51,51,1400/12/28,5508,48,50,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,44,1,0,0,0,0,0,0,0.0,1.4755,381000,1.6062,1.3645,562169.0,412000,1,350000,1,1,1,1,[6],"[7,8,9]",[1],0,0
2726128,3,48,579820,2988,270,86,44,51,51,1400/12/28,5508,48,50,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,44,1,0,0,0,0,0,0,0.0,1.5218,381000,1.6566,1.4073,579820.0,412000,1,350000,1,1,1,1,"[8,5]",[9],[1],0,0
2726129,4,48,615043,1909,246,12,44,64,64,1400/12/28,5508,61,63,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,44,1,0,0,0,0,0,0,0.0,1.6143,381000,1.7573,1.4928,615043.0,412000,1,350000,1,1,1,1,[7],"[8,9]",[1],0,0
2726130,5,48,608080,2216,79,22,44,53,53,1400/12/28,5508,50,52,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,44,1,0,0,0,0,0,0,0.0,1.596,381000,1.7374,1.4759,608080.0,412000,1,350000,1,1,1,1,[6],"[7,8,9]",[3],0,0
2726131,6,48,625916,583,371,12,125,44,95,1400/12/28,5508,92,94,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,44,1,0,0,0,0,0,0,0.0,1.6428,381000,1.7883,1.5192,625916.0,412000,1,350000,1,1,1,1,[7],"[8,9]","[2,5]",0,0
2726132,7,48,607040,2615,68,120,12,44,128,1400/12/28,5508,125,127,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,44,1,0,0,0,0,0,0,0.0,1.5933,381000,1.7344,1.4734,607040.0,412000,1,350000,1,1,1,1,[8],[9],"[4,6]",0,0
2726133,8,48,556341,1497,348,110,22,44,157,1400/12/28,5508,154,156,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,44,1,0,0,0,0,0,0,0.0,1.4602,381000,1.5895,1.3503,556341.0,412000,1,350000,1,1,1,1,[9],[],"[0,3,7]",0,0
2726134,9,48,541412,2172,112,22,44,162,162,1400/12/28,5508,159,161,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,44,1,0,0,0,0,0,0,0.0,1.421,381000,1.5469,1.3141,541412.0,412000,1,350000,1,1,1,1,[],[],[8],0,0
2726135,0,49,584794,1417,149,120,43,46,46,1400/12/28,5508,43,45,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,43,1,0,0,0,0,0,0,0.0,1.5349,381000,1.6708,1.4194,584794.0,412000,1,350000,1,1,1,1,"[2,1]",[6],[],0,0
2726136,1,49,618199,1390,297,12,155,43,49,1400/12/28,5508,45,47,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,43,1,0,0,0,0,0,0,0.0,1.6226,381000,1.7663,1.5005,618199.0,412000,1,350000,1,1,1,1,"[3,4]",[6],[0],0,0
2726137,2,49,601330,603,63,155,22,43,74,1400/12/28,5508,71,73,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,43,1,0,0,0,0,0,0,0.0,1.5783,381000,1.7181,1.4595,601330.0,412000,1,350000,1,1,1,1,[6],[],[0],0,0
2726138,3,49,594848,3247,61,12,133,43,70,1400/12/28,5508,67,69,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,43,1,0,0,0,0,0,0,0.0,1.5613,381000,1.6996,1.4438,594848.0,412000,1,350000,1,1,1,1,[6],[],[1],0,0
2726139,4,49,624209,1409,187,155,43,50,50,1400/12/28,5508,47,49,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,43,2,0,0,0,0,0,0,0.0,1.6383,381000,1.7835,1.5151,624209.0,412000,1,350000,1,1,1,1,[5],[6],[1],0,0
2726140,5,49,595910,3104,8,125,43,88,88,1400/12/28,5508,85,87,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,43,2,0,0,0,0,0,0,0.0,1.5641,381000,1.7026,1.4464,595910.0,412000,1,350000,1,1,1,1,[6],[],[4],0,0
2726141,6,49,600292,1937,394,155,43,106,106,1400/12/28,5508,103,105,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,43,1,0,0,0,0,0,0,0.0,1.5756,381000,1.7151,1.457,600292.0,412000,1,350000,1,1,1,1,[],[],"[2,3,5]",0,0
2726142,0,50,557433,1821,173,133,41,44,44,1400/12/28,5508,41,43,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,41,2,0,0,0,0,0,0,0.0,1.4631,381000,1.5927,1.353,557433.0,412000,1,350000,1,1,1,1,"[3,1]","[10,11]",[],0,0
2726143,1,50,554536,2937,95,155,86,41,46,1400/12/28,5508,43,45,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,41,2,0,0,0,0,0,0,0.0,1.4555,381000,1.5844,1.346,554536.0,412000,1,350000,1,1,1,1,"[6,2,4,5,7]","[10,11]",[0],0,0
2726144,2,50,566612,311,237,120,155,41,48,1400/12/28,5508,45,47,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,41,3,0,0,0,0,0,0,0.0,1.4872,381000,1.6189,1.3753,566612.0,412000,1,350000,1,1,1,1,[10],[11],[1],0,0
2726145,3,50,623652,1388,153,22,86,41,86,1400/12/28,5508,83,85,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,41,1,0,0,0,0,0,0,0.0,1.6369,381000,1.7819,1.5137,623652.0,412000,1,350000,1,1,1,1,[10],[11],[0],0,0
2726146,4,50,563832,2378,160,125,41,48,48,1400/12/28,5508,45,47,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,41,1,0,0,0,0,0,0,0.0,1.4799,381000,1.6109,1.3685,563832.0,412000,1,350000,1,1,1,1,[10],[11],[1],0,0
2726147,5,50,556247,3825,385,22,41,48,48,1400/12/28,5508,45,47,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,41,1,0,0,0,0,0,0,0.0,1.46,381000,1.5893,1.3501,556247.0,412000,1,350000,1,1,1,1,"[9,8]","[10,11]",[1],0,0
2726148,6,50,617328,1323,56,120,12,41,81,1400/12/28,5508,78,80,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,41,2,0,0,0,0,0,0,0.0,1.6203,381000,1.7638,1.4984,617328.0,412000,1,350000,1,1,1,1,[10],[11],[1],0,0
2726149,7,50,573074,145,243,125,41,48,48,1400/12/28,5508,45,47,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,41,3,0,0,0,0,0,0,0.0,1.5041,381000,1.6374,1.391,573074.0,412000,1,350000,1,1,1,1,[9],"[10,11]",[1],0,0
2726150,8,50,588979,1072,44,155,125,41,50,1400/12/28,5508,47,49,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,41,1,0,0,0,0,0,0,0.0,1.5459,381000,1.6828,1.4296,588979.0,412000,1,350000,1,1,1,1,[10],[11],[5],0,0
2726151,9,50,582132,2576,160,12,41,88,88,1400/12/28,5508,85,87,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,41,2,0,0,0,0,0,0,0.0,1.5279,381000,1.6632,1.4129,582132.0,412000,1,350000,1,1,1,1,[10],[11],"[5,7]",0,0
2726152,10,50,550365,486,252,125,22,41,122,1400/12/28,5508,119,121,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,41,2,0,0,0,0,0,0,0.0,1.4445,381000,1.5725,1.3358,550365.0,412000,1,350000,1,1,1,1,[11],[],"[2,3,4,6,8,9]",0,0
2726153,11,50,540224,3348,125,155,41,141,141,1400/12/28,5508,138,140,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,41,1,0,0,0,0,0,0,0.0,1.4179,381000,1.5435,1.3112,540224.0,412000,1,350000,1,1,1,1,[],[],[10],0,0
2726154,0,51,589893,756,348,133,1,4,4,1400/12/28,5508,1,3,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,1,1,0,0,0,0,0,0,0.0,1.5483,381000,1.6854,1.4318,589893.0,412000,1,350000,1,1,1,1,"[4,1]","[5,7,10,11]",[],0,0
2726155,1,51,606709,2809,265,86,155,1,6,1400/12/28,5508,3,5,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,1,2,0,0,0,0,0,0,0.0,1.5924,381000,1.7335,1.4726,606709.0,412000,1,350000,1,1,1,1,"[11,2,6]",[],[0],0,0
2726156,2,51,615334,3914,162,125,1,8,8,1400/12/28,5508,5,7,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,1,1,0,0,0,0,0,0,0.0,1.615,381000,1.7581,1.4935,615334.0,412000,1,350000,1,1,1,1,"[4,3]","[5,7,10,11]",[1],0,0
2726157,3,51,628269,2756,205,125,22,1,10,1400/12/28,5508,7,9,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,1,1,0,0,0,0,0,0,0.0,1.649,381000,1.7951,1.5249,628269.0,412000,1,350000,1,1,1,1,[11],[],[2],0,0
2726158,4,51,555559,203,379,155,1,39,39,1400/12/28,5508,36,38,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,1,1,0,0,0,0,0,0,0.0,1.4582,381000,1.5873,1.3484,555559.0,412000,1,350000,1,1,1,1,[5],"[7,10,11]","[0,2]",0,0
2726159,5,51,569866,1626,42,133,1,64,64,1400/12/28,5508,61,63,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,1,1,0,0,0,0,0,0,0.0,1.4957,381000,1.6282,1.3832,569866.0,412000,1,350000,1,1,1,1,[7],"[10,11]",[4],0,0
2726160,6,51,594692,3021,212,22,1,8,8,1400/12/28,5508,5,7,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,1,2,0,0,0,0,0,0,0.0,1.5609,381000,1.6991,1.4434,594692.0,412000,1,350000,1,1,1,1,[8],[11],[1],0,0
2726161,7,51,629289,2673,308,22,1,106,106,1400/12/28,5508,103,105,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,1,1,0,0,0,0,0,0,0.0,1.6517,381000,1.798,1.5274,629289.0,412000,1,350000,1,1,1,1,"[10,9]",[11],[5],0,0
2726162,8,51,548266,2217,160,110,1,14,14,1400/12/28,5508,11,13,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,1,1,0,0,0,0,0,0,0.0,1.439,381000,1.5665,1.3307,548266.0,412000,1,350000,1,1,1,1,[11],[],[6],0,0
2726163,9,51,552642,3641,244,12,1,108,108,1400/12/28,5508,105,107,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,1,1,0,0,0,0,0,0,0.0,1.4505,381000,1.579,1.3414,552642.0,412000,1,350000,1,1,1,1,[10],[11],[7],0,0
2726164,10,51,607747,2251,105,125,12,1,144,1400/12/28,5508,141,143,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,1,1,0,0,0,0,0,0,0.0,1.5951,381000,1.7364,1.4751,607747.0,412000,1,350000,1,1,1,1,[11],[],"[7,9]",0,0
2726165,11,51,557920,438,370,133,12,1,175,1400/12/28,5508,172,174,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,1,1,0,0,0,0,0,0,0.0,1.4644,381000,1.5941,1.3542,557920.0,412000,1,350000,1,1,1,1,[],[],"[1,3,8,10]",0,0
2726166,0,52,597944,1492,259,120,125,5,8,1400/12/28,5508,5,7,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,5,1,0,0,0,0,0,0,0.0,1.5694,381000,1.7084,1.4513,597944.0,412000,1,350000,1,1,1,1,"[7,6,1,2]","[9,11,13,14]",[],0,0
2726167,1,52,615897,3480,148,125,12,5,10,1400/12/28,5508,7,9,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,5,2,0,0,0,0,0,0,0.0,1.6165,381000,1.7597,1.4949,615897.0,412000,1,350000,1,1,1,1,"[8,12]","[10,11,13,14]",[0],0,0
2726168,2,52,580168,3679,286,155,5,10,10,1400/12/28,5508,7,9,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,5,2,0,0,0,0,0,0,0.0,1.5228,381000,1.6576,1.4082,580168.0,412000,1,350000,1,1,1,1,"[9,11,3,4]","[13,14]",[0],0,0
2726169,3,52,553122,3503,159,110,125,5,12,1400/12/28,5508,9,11,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,5,1,0,0,0,0,0,0,0.0,1.4518,381000,1.5803,1.3425,553122.0,412000,1,350000,1,1,1,1,"[9,5]","[11,13,14]",[2],0,0
2726170,4,52,543584,453,374,110,5,12,12,1400/12/28,5508,9,11,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,5,1,0,0,0,0,0,0,0.0,1.4267,381000,1.5531,1.3194,543584.0,412000,1,350000,1,1,1,1,[8],"[10,11,13,14]",[2],0,0
2726171,5,52,560649,1144,229,155,12,5,14,1400/12/28,5508,11,13,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,5,1,0,0,0,0,0,0,0.0,1.4715,381000,1.6019,1.3608,560649.0,412000,1,350000,1,1,1,1,[10],"[11,13,14]",[3],0,0
2726172,6,52,570342,2835,331,120,133,5,10,1400/12/28,5508,7,9,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,5,1,0,0,0,0,0,0,0.0,1.497,381000,1.6295,1.3843,570342.0,412000,1,350000,1,1,1,1,[7],"[9,11,13,14]",[0],0,0
2726173,7,52,616300,1097,56,155,5,26,26,1400/12/28,5508,23,25,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,5,1,0,0,0,0,0,0,0.0,1.6176,381000,1.7609,1.4959,616300.0,412000,1,350000,1,1,1,1,[9],"[11,13,14]","[0,6]",0,0
2726174,8,52,613516,1662,308,86,5,27,27,1400/12/28,5508,24,26,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,5,2,0,0,0,0,0,0,0.0,1.6103,381000,1.7529,1.4891,613516.0,412000,1,350000,1,1,1,1,[10],"[11,13,14]","[1,4]",0,0
2726175,9,52,623763,3042,117,155,22,5,51,1400/12/28,5508,48,50,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,5,1,0,0,0,0,0,0,0.0,1.6372,381000,1.7822,1.514,623763.0,412000,1,350000,1,1,1,1,[11],"[13,14]","[2,3,7]",0,0
2726176,10,52,605762,191,173,22,125,5,66,1400/12/28,5508,63,65,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,5,1,0,0,0,0,0,0,0.0,1.5899,381000,1.7307,1.4703,605762.0,412000,1,350000,1,1,1,1,[11],"[13,14]","[5,8]",0,0
2726177,11,52,580779,1046,176,22,133,5,97,1400/12/28,5508,94,96,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,5,1,0,0,0,0,0,0,0.0,1.5244,381000,1.6594,1.4097,580779.0,412000,1,350000,1,1,1,1,[13],[14],"[2,9,10]",0,0
2726178,12,52,598664,1909,308,155,12,5,12,1400/12/28,5508,9,11,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,5,2,0,0,0,0,0,0,0.0,1.5713,381000,1.7105,1.4531,598664.0,412000,1,350000,1,1,1,1,[13],[14],[1],0,0
2726179,13,52,561770,3271,206,22,5,109,109,1400/12/28,5508,106,108,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,5,2,0,0,0,0,0,0,0.0,1.4745,381000,1.6051,1.3635,561770.0,412000,1,350000,1,1,1,1,[14],[],"[11,12]",0,0
2726180,14,52,598124,3562,20,120,12,5,116,1400/12/28,5508,113,115,N_0_of_FP_0_of_Jackolicom28,InitializedAndWaiting,5,1,0,0,0,0,0,0,0.0,1.5699,381000,1.7089,1.4518,598124.0,412000,1,350000,1,1,1,1,[],[],[13],0,0
2726181,0,53,594617,3943,92,125,25,28,28,1400/12/28,5508,25,27,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,25,1,0,0,0,0,0,0,0.0,1.5607,381000,1.6989,1.4432,594617.0,412000,1,350000,1,1,1,1,"[2,1,3,5]","[4,6]",[],0,0
2726182,1,53,571950,1598,323,120,25,30,30,1400/12/28,5508,27,29,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,25,1,0,0,0,0,0,0,0.0,1.5012,381000,1.6341,1.3882,571950.0,412000,1,350000,1,1,1,1,[4],[6],[0],0,0
2726183,2,53,547945,3559,133,125,133,25,62,1400/12/28,5508,59,61,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,25,1,0,0,0,0,0,0,0.0,1.4382,381000,1.5656,1.33,547945.0,412000,1,350000,1,1,1,1,[4],[6],[0],0,0
2726184,3,53,541971,660,223,12,155,25,30,1400/12/28,5508,27,29,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,25,1,0,0,0,0,0,0,0.0,1.4225,381000,1.5485,1.3155,541971.0,412000,1,350000,1,1,1,1,[6],[],[0],0,0
2726185,4,53,556901,1349,134,120,25,75,75,1400/12/28,5508,72,74,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,25,1,0,0,0,0,0,0,0.0,1.4617,381000,1.5911,1.3517,556901.0,412000,1,350000,1,1,1,1,[6],[],"[1,2]",0,0
2726186,5,53,595401,1537,152,155,12,25,30,1400/12/28,5508,27,29,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom42,InitializedAndWaiting,25,1,0,0,0,0,0,0,0.0,1.5627,381000,1.7011,1.4451,595401.0,412000,1,350000,1,1,1,1,[6],[],[0],0,0
